DB00001	Lepirudin
DB10579	Wheat
DB10580	Tea_leaf
DB10581	Khuskia_oryzae
DB10582	Artemisia_annua_pollen
DB10583	Clostridium_tetani_toxoid_antigen__formaldehyde_inactivated_
DB10584	Corynebacterium_diphtheriae_toxoid_antigen__formaldehyde_inactivated_
DB10596	Influenza_A_virus_A_California_7_2009_X_179A__H1N1__antigen__UV__formaldehyde_inactivated_
DB10597	Influenza_A_virus_A_Switzerland_9715293_2013_NIB_88__H3N2__antigen__UV__formaldehyde_inactivated_
DB10598	Influenza_B_virus_B_Brisbane_60_2008_antigen__UV__formaldehyde_inactivated_
DB10599	Influenza_B_virus_B_Phuket_3073_2013_antigen__UV__formaldehyde_inactivated_
DB10600	Influenza_A_virus_A_California_7_2009_X_181__H1N1__antigen__propiolactone_inactivated_
DB10601	Influenza_A_virus_A_South_Australia_55_2014_IVR_175__H3N2__antigen__propiolactone_inactivated_
DB10602	Influenza_B_virus_B_Phuket_3073_2013_antigen__propiolactone_inactivated_
DB10603	Meriones_unguiculatus_skin
DB10604	Capra_hircus_skin
DB10605	Mesocricetus_auratus_skin
DB10606	Sus_scrofa_skin
DB10607	Oryctolagus_cuniculus_skin
DB10608	Rattus_norvegicus_skin
DB10609	Bombyx_mori_fiber
DB10610	Duck
DB10611	Allergenic_extract__beef_liver
DB10612	Veal
DB10613	Bluefish
DB10614	Common_carp
DB10615	Haddock
DB10616	Pacific_halibut
DB10617	Herring
DB10618	Mackerel
DB10619	Northern_pike
DB10620	Red_snapper
DB10621	Atlantic_salmon
DB10622	European_pilchard
DB10623	Scallop
DB10624	Smelt
DB10625	Swordfish
DB10626	Trout
DB10627	White_fish
DB10628	Blackberry
DB10629	Blueberry
DB10630	Sour_cherry
DB10631	Cranberry
DB10632	Date
DB10633	Fig
DB10634	Wine_grape
DB10635	Lime__citrus_
DB10636	Raspberry
DB10637	Tangerine
DB10638	Artichoke
DB10639	Kidney_bean
DB10640	Beet
DB10641	Kiwi_fruit
DB10642	Brussels_sprout
DB10643	Cauliflower
DB10644	Eggplant
DB10645	Lentil
DB10646	Green_olive
DB10647	Parsley
DB10648	Sweet_potato
DB10650	Raphanus_sativus
DB10651	Rhubarb
DB10652	Turnip
DB10653	Cashew
DB10654	Hazelnut
DB10655	Macadamia_nut
DB10656	Nectarine
DB10657	Mango
DB10658	Papaya
DB10659	Leek
DB10660	Okra
DB10661	Parsnip
DB10662	Chickpea
DB10663	Black_eyed_pea
DB10664	Watercress
DB10666	Arabica_coffee_bean
DB10667	Tragacanth
DB10669	Allspice
DB10670	Laurus_nobilis
DB10671	Caraway_seed
DB10672	Clove
DB10673	Dill
DB10674	Horseradish
DB10675	Licorice
DB10676	Nutmeg
DB10677	Oregano
DB10678	Paprika
DB10679	White_pepper
DB10681	Poppy_seed
DB10683	Spearmint
DB10685	Wheat_bran
DB10686	American_chestnut
DB10687	Hops
DB10688	Musca_domestica
DB10690	Ctenocephalides_canis
DB10691	Aedes_taeniorhynchus
DB10693	Ctenocephalides_felis
DB10694	Aspergillus_flavus
DB10695	Eurotium_herbariorum
DB10696	Trichothecium_roseum
DB10697	Curvularia_inaequalis
DB10698	Fusarium_compactum
DB10699	Geotrichum_candidum
DB10700	Phoma_glomerata
DB10701	Rhodotorula_mucilaginosa
DB10702	Stemphylium_sarciniforme
DB10703	Trichoderma_harzianum
DB10704	Ustilago_avenae
DB10705	Tilletia_caries
DB10706	Puccinia_graminis
DB10707	Cotton
DB10708	Flax_seed
DB10710	Tobacco_leaf
DB10711	Corcorus_capsularis_fiber
DB10712	Agave_sisalana_fiber
DB10713	Poa_compressa_pollen
DB10714	Phalaris_arundinacea_pollen
DB10715	Bouteloua_gracilis_pollen
DB10716	Urochloa_mutica_pollen
DB10717	Secale_cereale_pollen
DB10718	Leymus_condensatus_pollen
DB10719	Pascopyrum_smithii_pollen
DB10720	Acacia_baileyana_pollen
DB10721	Alnus_rubra_pollen
DB10722	Alnus_rhombifolia_pollen
DB10723	Fraxinus_latifolia_pollen
DB10724	Betula_populifolia_pollen
DB10725	Tamarix_gallica_pollen
DB10727	Juniperus_monosperma_pollen
DB10728	Juniperus_pinchotii_pollen
DB10729	Juniperus_scopulorum_pollen
DB10730	Juniperus_osteosperma_pollen
DB10731	Juniperus_occidentalis_pollen
DB10732	Tilia_americana_pollen
DB10733	Mangifera_indica_pollen
DB10734	Acer_macrophyllum_pollen
DB10735	Acer_saccharinum_pollen
DB10736	Broussonetia_papyrifera_pollen
DB10737	Quercus_velutina_pollen
DB10738	Quercus_macrocarpa_pollen
DB10739	Quercus_kelloggii_pollen
DB10740	Quercus_gambelii_pollen
DB10741	Quercus_lobata_pollen
DB10742	Quercus_nigra_pollen
DB10743	Citrus_sinensis_pollen
DB10744	Pinus_taeda_pollen
DB10745	Pinus_palustris_pollen
DB10746	Pinus_ponderosa_pollen
DB10747	Pinus_elliottii_pollen
DB10748	Pinus_virginiana_pollen
DB10749	Pinus_monticola_pollen
DB10750	Populus_nigra_pollen
DB10751	Elaeagnus_angustifolia_pollen
DB10752	Salix_lasiolepis_pollen
DB10753	Salix_discolor_pollen
DB10754	Populus_balsamifera_subsp__trichocarpa_pollen
DB10755	Taraxacum_officinale_pollen
DB10756	Atriplex_polycarpa_pollen
DB10757	Baccharis_halimifolia_pollen
DB10758	Hymenoclea_salsola_pollen
DB10759	Allenrolfea_occidentalis_pollen
DB10760	Atriplex_lentiformis_pollen
DB10761	Artemisia_douglasiana_pollen
DB10762	Artemisia_ludoviciana_pollen
DB10763	Urtica_dioica_pollen
DB10764	Iva_axillaris_pollen
DB10765	Ambrosia_deltoidea_pollen
DB10766	Sarcobatus_vermiculatus_pollen
DB10767	Atriplex_canescens_pollen
DB10768	Artemisia_absinthium_pollen
DB10769	Japanese_encephalitis_virus_strain_sa_14_14_2_antigen__formaldehyde_inactivated_
DB10770	Foreskin_fibroblast__neonatal_
DB10771	Bovine_type_I_collagen
DB10772	Foreskin_keratinocyte__neonatal_
DB10773	Influenza_A_virus_A_California_7_2009__H1N1__recombinant_hemagglutinin_antigen
DB10774	Influenza_A_virus_A_Victoria_361_2011__H3N2__recombinant_hemagglutinin_antigen
DB10775	Influenza_B_virus_B_Wisconsin_1_2010_recombinant_hemagglutinin_antigen
DB10776	Influenza_A_virus_A_Texas_50_2012__H3N2__recombinant_hemagglutinin_antigen
DB10777	Influenza_B_virus_B_Massachusetts_2_2012_recombinant_hemagglutinin_antigen
DB10778	Influenza_A_virus_A_Switzerland_9715293_2013__H3N2__recombinant_hemagglutinin_antigen
DB10779	Influenza_B_virus_B_Phuket_3073_2013_recombinant_hemagglutinin_antigen
DB10780	Influenza_B_virus_B_Hubei_Wujiagang_158_2009_BX_39_antigen__propiolactone_inactivated_
DB10781	Influenza_A_virus_A_Christchurch_16_2010_NIB_74__H1N1__antigen__propiolactone_inactivated_
DB10782	Influenza_A_virus_A_Victoria_361_2011_IVR_165__H3N2__antigen__propiolactone_inactivated_
DB10783	Neisseria_meningitidis_serogroup_b_nhba_fusion_protein_antigen
DB10784	Neisseria_meningitidis_serogroup_b_fhbp_fusion_protein_antigen
DB10785	Neisseria_meningitidis_serogroup_b_nada_protein_antigen
DB10786	Neisseria_meningitidis_serogroup_B_strain_NZ98_254_outer_membrane_vesicle
DB10787	Bordetella_pertussis_toxoid_antigen__glutaraldehyde_inactivated_
DB10788	Bordetella_pertussis_filamentous_hemagglutinin_antigen__formaldehyde_inactivated_
DB10789	Bordetella_pertussis_pertactin_antigen
DB10790	Bordetella_pertussis_fimbriae_2_3_antigen
DB10791	Influenza_A_virus_A_California_7_2009_X_179A__H1N1__antigen__formaldehyde_inactivated_
DB10792	Influenza_A_virus_A_Switzerland_9715293_2013_NIB_88__H3N2__antigen__formaldehyde_inactivated_
DB10793	Influenza_B_virus_B_Phuket_3073_2013_antigen__formaldehyde_inactivated_
DB10794	Influenza_B_virus_B_Brisbane_60_2008_antigen__formaldehyde_inactivated_
DB10795	Poliovirus_type_1_antigen__formaldehyde_inactivated_
DB10796	Poliovirus_type_2_antigen__formaldehyde_inactivated_
DB10797	Poliovirus_type_3_antigen__formaldehyde_inactivated_
DB10798	Neisseria_meningitidis_group_a_capsular_polysaccharide_diphtheria_toxoid_conjugate_antigen
DB10799	Neisseria_meningitidis_group_c_capsular_polysaccharide_diphtheria_toxoid_conjugate_antigen
DB10800	Neisseria_meningitidis_group_y_capsular_polysaccharide_diphtheria_toxoid_conjugate_antigen
DB10801	Neisseria_meningitidis_group_w_135_capsular_polysaccharide_diphtheria_toxoid_conjugate_antigen
DB10802	Influenza_A_virus_A_California_7_2009_H1N1__like_antigen__formaldehyde_inactivated_
DB10803	Typhoid_Vi_polysaccharide_vaccine
DB10804	Bacillus_calmette_guerin_substrain_connaught_live_antigen
DB10805	Yellow_Fever_Vaccine
DB10806	Fusarium_oxysporum
DB10807	Candida_tropicalis
DB10808	Mucor_racemosus
DB10809	Penicillium_camemberti
DB10810	Penicillium_expansum
DB10811	Penicillium_italicum
DB10812	Penicillium_roqueforti
DB10813	Phoma_destructiva
DB10814	Rhizopus_stolonifer
DB10815	Fraxinus_pennsylvanica_pollen
DB10816	Atriplex_confertifolia_pollen
DB10817	Passalora_fulva
DB10818	Cochliobolus_spicifer
DB10819	Myrothecium_verrucaria
DB10820	Hypomyces_perniciosus
DB10821	Neurospora_crassa
DB10822	Paecilomyces_variotii
DB10823	Microascus_brevicaulis
DB10824	Colletotrichum_coccodes
DB10825	Pleospora_herbarum
DB10826	Streptomyces_griseus
DB10827	Trichoderma_viride
DB10828	Trichophyton_schoenleinii
DB10829	Basil
DB10830	Mung_bean
DB10831	Betula_papyrifera_pollen
DB10832	Betula_occidentalis_pollen
DB10833	Betula_alleghaniensis_pollen
DB10834	Ustilago_cynodontis
DB10835	Ustilago_nuda_hordei
DB10836	Bromus_secalinus_pollen
DB10837	Beta_vulgaris_pollen
DB10838	Chenopodium_botrys_pollen
DB10839	Mycocladus_corymbiferus
DB10840	Acrothecium_robustum
DB10841	Humicola_grisea
DB10842	Microsporum_audouinii
DB10843	Microsporum_canis
DB10844	Apiospora_montagnei
DB10845	Phycomyces_blakesleeanus
DB10846	Sporotrichum_pruinosum
DB10847	Stachybotrys_chartarum
DB10848	Syncephalastrum_racemosum
DB10849	Tetracoccosporium_paxianum
DB10850	Verticillium_albo_atrum
DB10851	White_catfish
DB10852	Carob
DB10853	Sweet_cherry
DB10855	Opilio_crab
DB10856	Bos_taurus_hair
DB10857	Serinus_canaria_feather
DB10858	Melilotus_albus_pollen
DB10859	Melilotus_officinalis_pollen
DB10860	Typha_latifolia_pollen
DB10861	Atlantic_cod
DB10862	Red_currant
DB10864	Cumin
DB10865	Cladosporium_herbarum
DB10866	Acheta_domesticus
DB10867	Canis_lupus_familiaris_hair
DB10868	Odocoileus_virginianus_hair
DB10869	Grain_mill_dust
DB10870	Epidermophyton_floccosum
DB10871	Ambrosia_dumosa_pollen
DB10872	Ambrosia_confertiflora_pollen
DB10873	Sporisorium_cruentum
DB10874	Goose
DB10875	Concord_grape
DB10876	Capra_hircus_hair
DB10877	Cavia_porcellus_hair
DB10879	Arrhenatherum_elatius_pollen
DB10880	Equus_caballus_hair
DB10881	Sus_scrofa_hair
DB10882	Carya_cordiformis_pollen
DB10883	Carya_glabra_pollen
DB10884	Millet_seed
DB10885	Mustard_greens
DB10886	Quercus_muehlenbergii_pollen
DB10887	Quercus_palustris_pollen
DB10888	Quercus_stellata_pollen
DB10889	Quercus_garryana_pollen
DB10890	Red_bell_pepper
DB10891	Perch
DB10892	Pumpkin
DB10893	Melopsittacus_undulatus_feather
DB10894	Pinus_contorta_pollen
DB10895	Pinus_sylvestris_pollen
DB10896	Pinus_rigida_pollen
DB10897	Capsicum
DB10898	Oryctolagus_cuniculus_hair
DB10899	Sequoia_sempervirens_pollen
DB10900	Rumex_obtusifolius_pollen
DB10901	Rumex_altissimus_pollen
DB10902	Rumex_salicifolius_var__mexicanus_pollen
DB10903	Sitotroga_cerealella
DB10904	English_sole
DB10905	Safflower
DB10906	Sugarcane
DB10907	Sunflower_seed
DB10908	Platanus_hybrida_pollen
DB10909	Artemisia_californica_pollen
DB10910	Helianthus_annuus_pollen
DB10911	Carpinus_caroliniana_pollen
DB10912	Picea_pungens_pollen
DB10913	Starch__tapioca
DB10914	Larix_occidentalis_pollen
DB10915	Trichophyton_rubrum
DB10916	Salix_lucida_ssp__lasiandra_pollen
DB10917	Juniperus_virginiana
DB10918	Venison
DB10919	Black_walnut
DB10921	Artemisia_dracunculus_pollen
DB10922	Pinus_banksiana_pollen
DB10923	Pinus_resinosa_pollen
DB10924	Pinus_nigra_pollen
DB10925	Pinus_thunbergii_pollen
DB10926	Carya_tomentosa_pollen
DB10927	Iva_annua_pollen
DB10928	Bassia_scoparia_pollen
DB10929	Cyclachaena_xanthifolia_pollen
DB10930	Amaranthus_retroflexus_whole
DB10932	Cephalosporium_roseum
DB10933	Cochliobolus_lunatus
DB10934	Haematonectria_haematococca
DB10935	Chrysonilia_sitophila
DB10936	Pleospora_betae
DB10937	Puccinia_striiformis_var__striiformis
DB10939	Pleospora_tarda
DB10940	Acacia_pollen
DB10941	Bassia_hyssopifolia_pollen
DB10942	Brassica_rapa_pollen
DB10943	Callistemon_citrinus_pollen
DB10945	Dicoria_canescens_pollen
DB10946	Krascheninnikovia_lanata_pollen
DB10947	Ambrosia_ambrosioides_pollen
DB10948	Ambrosia_chamissonis_pollen
DB10949	Koeleria_macrantha_pollen
DB10950	Phoenix_dactylifera_pollen
DB10952	Quercus_dumosa_pollen
DB10953	Suaeda_moquinii_pollen
DB10954	Tilia_cordata_pollen
DB10955	Apis_mellifera_venom
DB10956	Vespula_maculifrons_venom_protein
DB10957	Dolichovespula_arenaria_venom_protein
DB10958	Dolichovespula_maculata_venom_protein
DB10959	Polistes_fuscatus_venom_protein
DB10961	Hordeum_vulgare_pollen
DB10962	Agrostis_stolonifera_pollen
DB10963	Phalaris_minor_pollen
DB10964	Lolium_perenne_subsp__multiflorum_pollen
DB10965	Sorghum_bicolor_subsp__bicolor_pollen
DB10966	Sorghum_bicolor_subsp__drummondii_pollen
DB10967	Amphiachyris_dracunculoides_pollen
DB10968	Iva_angustifolia_pollen
DB10969	Neurospora_sitophila
DB10970	Trichophyton_tonsurans
DB10971	Mycogone_nigra
DB10972	Absidia_capillata
DB10973	Thermomyces_lanuginosus
DB10974	Trichosporon_cutaneum
DB10975	Tanacetum_cinerariifolium_flower
DB10976	Largemouth_bass
DB10977	Cocoa
DB10979	Blue_crab
DB10980	Barley_malt
DB10981	Radish
DB10982	Sage
DB10983	Thyme
DB10984	Peppermint
DB10985	Ulmus_rubra_pollen
DB10986	Pseudotsuga_menziesii_pollen
DB10987	Carya_laciniosa_pollen
DB10988	Maclura_pomifera_pollen
DB10989	Hepatitis_A_Vaccine
DB10990	Haemophilus_influenzae_type_B_strain_20752_capsular_polysaccharide_tetanus_toxoid_conjugate_antigen
DB10991	Bordetella_pertussis_toxoid_antigen__formaldehyde__glutaraldehyde_inactivated_
DB10992	Bordetella_pertussis_pertactin_antigen__formaldehyde_inactivated_
DB10994	Human_papillomavirus_type_16_L1_capsid_protein_residues_2_471_antigen
DB10995	Human_papillomavirus_type_18_l1_capsid_protein_residues_2_472_antigen
DB10996	Influenza_A_virus_A_Christchurch_16_2010_NIB_74XP__H1N1__antigen__formaldehyde_inactivated_
DB10997	Autologous_cultured_chondrocytes
DB10998	Influenza_A_virus_A_Brisbane_10_2010__H1N1__antigen__MDCK_cell_derived__propiolactone_inactivated_
DB10999	Influenza_A_virus_A_Texas_50_2012_X_223A__H3N2__antigen__MDCK_cell_derived__propiolactone_inactivated_
DB11000	Influenza_B_virus_B_Massachusetts_2_2012_antigen__MDCK_cell_derived__propiolactone_inactivated_
DB11001	Influenza_A_virus_A_South_Australia_55_2014__H3N2__antigen__MDCK_cell_derived__propiolactone_inactivated_
DB11002	Influenza_B_virus_B_Utah_9_2014_antigen__MDCK_cell_derived__propiolactone_inactivated_
DB11003	Anthrax_vaccine
DB11004	Betula_pendula_pollen
DB11005	Ulmus_parvifolia_pollen
DB11006	Parkinsonia_florida_pollen
DB11007	Cytisus_scoparius_flowering_top
DB11008	Poultry
DB11009	Quahog__unspecified
DB11010	Cod__unspecified
DB11011	Crab_leg
DB11014	Salmon__unspecified
DB11017	Yeast
DB11018	Canis_lupus_familiaris_dander
DB11019	Cavia_porcellus_dander
DB11020	Bos_taurus_dander
DB11021	Equus_caballus_dander
DB11022	Aspergillus_nidulans
DB11023	Penicillium_digitatum
DB11024	Clonostachys_rosea_f__rosea
DB11025	Dendryphiella_vinosa
DB11026	Solenopsis_richteri
DB11027	Polistes_annularis_venom_protein
DB11028	Polistes_exclamans_venom_protein
DB11029	Polistes_metricus_venom_protein
DB11030	Vespula_germanica_venom_protein
DB11031	Vespula_pensylvanica_venom_protein
DB11032	Vespula_squamosa_venom_protein
DB11033	Vespula_vulgaris_venom_protein
DB11034	Influenza_A_virus_A_Bolivia_559_2013__H1N1__live__attenuated__antigen
DB11035	Influenza_A_virus_A_Switzerland_9715293_2013__H3N2__live__attenuated__antigen
DB11036	Influenza_B_virus_B_Phuket_3073_2013_live__attenuated__antigen
DB11037	Influenza_B_virus_B_Brisbane_60_2008_live__attenuated__antigen
DB11038	Influenza_A_virus_A_Brisbane_59_2007_H1N1__hemagglutinin_antigen__propiolactone_inactivated_
DB11039	Influenza_A_virus_A_Uruguay_716_2007_H3N2__hemagglutinin_antigen__propiolactone_inactivated_
DB11040	Influenza_B_virus_B_Brisbane_60_2008_hemagglutinin_antigen__propiolactone_inactivated_
DB11041	Influenza_A_virus_A_California_7_2009_X_181__H1N1__hemagglutinin_antigen__propiolactone_inactivated_
DB11042	Influenza_A_virus_A_Victoria_210_2009_X_187__H3N2__hemagglutinin_antigen__propiolactone_inactivated_
DB11043	Influenza_A_virus_A_Victoria_210_2009_X_187__H3N2__antigen__propiolactone_inactivated_
DB11044	Influenza_B_virus_B_Brisbane_60_2008_antigen__propiolactone_inactivated_
DB11045	Influenza_A_virus_A_Texas_50_2012_X_223__H3N2__antigen__propiolactone_inactivated_
DB11046	Influenza_B_virus_B_Massachusetts_2_2012_BX_51B_antigen__propiolactone_inactivated_
DB11047	Influenza_A_virus_A_Switzerland_9715293_2013_NIB_88__H3N2__antigen__propiolactone_inactivated_
DB11048	Influenza_A_virus_A_California_7_2009_H1N1__like_hemagglutinin_antigen__propiolactone_inactivated_
DB11050	Typhoid_Vaccine_Live
DB11051	Azficel_T
DB11054	Human_cord_blood_hematopoietic_progenitor_cell
DB11056	Stannous_chloride
DB11057	Mineral_oil
DB11058	Petrolatum
DB11059	Carboxymethylcellulose
DB11060	Polyvinyl_alcohol
DB11061	Povidone
DB11062	Octisalate
DB11063	Polysorbate_80
DB11064	Homosalate
DB11065	Pancrelipase_amylase
DB11066	Pancrelipase_protease
DB11067	Heme_iron_polypeptide
DB11068	Selenic_acid
DB11069	Schizochytrium_DHA_oil
DB11071	Phenyl_salicylate
DB11072	Hydrogen_fluoride
DB11073	Cetylpyridinium
DB11074	Dimethicone
DB11075	Hypromellose
DB11077	Polyethylene_glycol_400
DB11079	Trolamine_salicylate
DB11080	Silver_nitrate
DB11081	Aluminum_chloride
DB11082	Coal_tar
DB11085	Resorcinol
DB11086	Cocoa_butter
DB11087	Pyrethrum_extract
DB11088	Shark_liver_oil
DB11089	Docusate
DB11090	Potassium_nitrate
DB11091	Hydrogen_peroxide
DB11092	Stannous_fluoride
DB11093	Calcium_Citrate
DB11094	Vitamin_D
DB11095	Desirudin
DB11096	Meradimate
DB11097	Plantago_seed
DB11098	Potassium_bicarbonate
DB11099	Crypthecodinium_cohnii_DHA_oil
DB11100	Allantoin
DB11102	N_acetyltyrosine
DB11104	Sulfur_hexafluoride
DB11105	Benzalkonium
DB11107	Potassium_bitartrate
DB11108	Aluminum_sesquichlorohydrate
DB11109	Chlorine
DB11110	Magnesium_citrate
DB11111	Witch_hazel
DB11112	Lanolin
DB11113	Castor_oil
DB11114	Eucalyptus_oil
DB11115	Ensulizole
DB11116	Aluminum_zirconium_trichlorohydrex_gly
DB11117	Undecylenic_acid
DB11118	Ammonia
DB11119	Sodium_iodide
DB11120	Turpentine
DB11121	Chloroxylenol
DB11123	Hypochlorite
DB11124	Racepinephrine
DB11125	Benzethonium
DB11126	Calcium_gluconate
DB11127	Selenious_acid
DB11128	Ammonium_molybdate
DB11129	Carbamide_peroxide
DB11130	Opium
DB11131	Capsicum_oleoresin
DB11132	Silicon_dioxide
DB11133	Omega_3_fatty_acids
DB11134	Cupric_oxide
DB11135	Selenium
DB11136	Chromium
DB11137	Molybdenum
DB11140	Chromium_Cr_51
DB11141	Manganese_gluconate
DB11142	Selenomethionine
DB11143	Cresol
DB11144	Hydrogenated_palm_kernel_oil
DB11145	Oxyquinoline
DB11147	Aluminum_zirconium_pentachlorohydrate
DB11148	Butamben
DB11149	Aluminum_zirconium_tetrachlorohydrex_gly
DB11150	Barium_sulfate
DB11151	Sodium_hydroxide
DB11152	Trichloroacetate
DB11153	Potassium_hydroxide
DB11154	Zinc_citrate
DB11155	Triclocarban
DB11156	Pyrantel
DB11157	Anthralin
DB11158	Pectin
DB11159	Sodium_sulfide
DB11160	Phenyltoloxamine
DB11161	Polyethylene_glycol_300
DB11164	Bicisate
DB11165	Rosin
DB11166	Antithrombin_Alfa
DB11168	Calcium_threonate
DB11169	Ferrous_asparto_glycinate
DB11171	Ferric_sulfate
DB11172	Sesame_oil
DB11174	2__l_menthoxy_ethanol
DB11175	Zinc_picolinate
DB11176	Zeaxanthin
DB11178	Polysorbate_20
DB11179	Exametazime
DB11180	Tetrofosmin
DB11181	Homatropine
DB11182	Rose_bengal
DB11183	Light_green_SF_yellowish
DB11184	Oftasceine
DB11185	Sulisobenzone
DB11186	Pentoxyverine
DB11187	1__c14_c18_esteroyl__2_docosahexanoyl_sn_glycero_3_phosphocholine
DB11188	1__c14_c18_esteroyl__2_docosahexanoyl_sn_glycero_3_phosphoethanolamine
DB11189	Magnesium_glycinate
DB11190	Pantethine
DB11191	Cobamamide
DB11192	L_threonic_acid
DB11193	Papain
DB11195	Xylitol
DB11197	Ferrous_cysteine_glycinate
DB11198	Peppermint_oil
DB11199	Sage_oil
DB11200	Aluminum_zirconium_octachlorohydrex_gly
DB11201	Menthyl_salicylate
DB11202	N_alkyl_ethylbenzyl_dimethyl_ammonium__C12_C14_
DB11203	Boron
DB11204	Panthenol
DB11205	Alcloxa
DB11206	Bemotrizinol
DB11207	Amiloxate
DB11208	Aluminum_chlorohydrex_propylene_glycol
DB11209	Iron_protein_succinylate
DB11210	Ferrous_bisglycinate
DB11217	Arbutin
DB11218	Tea_tree_oil
DB11219	Enzacamene
DB11220	Octacosanol
DB11221	Dioxybenzone
DB11222	Benzoin_resin
DB11223	Tolu_balsam
DB11224	Liquidambar_styraciflua_resin
DB11225	Peg_100_stearate
DB11226	Ethylhexyl_methoxycrylene
DB11227	Thermus_thermophilus_lysate
DB11228	Methylcellulose
DB11229	Padimate_A
DB11230	Magnesium_Aluminum_Silicate
DB11231	Lycopene
DB11232	Saccharide_isomerate
DB11233	Silver_citrate
DB11234	Poliglusam
DB11235	Thonzylamine
DB11236	Polyethylene_glycol_3500
DB11237	Trypsin
DB11238	Borage_oil
DB11239	Aluminum_sulfate
DB11242	Gelatin
DB11243	Ethyl_macadamiate
DB11244	Cyclomethicone_5
DB11246	Copper_gluconate
DB11247	Sambucus_nigra_flowering_top
DB11248	Zinc_gluconate
DB11250	Glyceryl_monostearate
DB11251	Tocopherol
DB11252	Poloxamer_407
DB11253	Xanthan_gum
DB11254	Hexylresorcinol
DB11255	Chromium_picolinate
DB11256	Levomefolic_acid
DB11257	Fluoride_ion
DB11259	Diosmetin
DB11260	Diacetyl_benzoyl_lathyrol
DB11261	Atractylodes_japonica_root
DB11262	Bisoctrizole
DB11263	Polydatin
DB11264	Calcium_glycerophosphate
DB11265	Curcuma_xanthorrhiza_oil
DB11266	Sea_salt
DB11267	Triethoxycaprylylsilane
DB11268	Protocatechualdehyde
DB11269	Diethylamino_hydroxybenzoyl_hexyl_benzoate
DB11270	Atractylodes_japonica_root_oil
DB11271	Polysilicone_15
DB11272	Methyl_undecenoyl_leucinate
DB11273	Dihydroergocornine
DB11274	Dihydro_alpha_ergocryptine
DB11275	Epicriptine
DB11276	Pine_needle_oil__pinus_mugo_
DB11277	Aluminum_zirconium_pentachlorohydrex_gly
DB11278	DL_Methylephedrine
DB11279	Brilliant_green_cation
DB11281	Bismuth_subcarbonate
DB11282	Diethyltoluamide
DB11283	DL_dimyristoylphosphatidylcholine
DB11284	DL_dimyristoylphosphatidylglycerol
DB11285	Ethyl_ferulate
DB11286	Colloidal_oatmeal
DB11288	Borneol
DB11289	Methicone__20_CST_
DB11290	Aluminium_tristearate
DB11291	2_ethylhexyl_benzoate
DB11293	Rice_bran_oil
DB11294	Coccidioides_immitis_spherule
DB11295	Trichophyton_verrucosum
DB11296	Prezatide
