DB00001	Lepirudin
DB13613	Ticlatone
DB13614	Metizoline
DB13615	Mifamurtide
DB13616	Ximelagatran
DB13617	Clorexolone
DB13618	Ipriflavone
DB13619	Bornaprine
DB13620	Potassium_gluconate
DB13621	Tetragalacturonic_acid_hydroxymethylester
DB13622	-
DB13623	Fabomotizole
DB13624	Methoxyphenamine
DB13625	Carbuterol
DB13626	Aluminium_glycinate
DB13627	Oxolinic_acid
DB13628	Ethylparaben
DB13629	Mofebutazone
DB13630	-
DB13631	Methoserpidine
DB13632	Protiofate
DB13633	Mepartricin
DB13634	Pentifylline
DB13635	Tiracizine
DB13636	Etanautine
DB13637	Tenitramine
DB13638	Cefbuperazone
DB13639	Ferrous_tartrate
DB13640	Acetoxolone
DB13641	Metisazone
DB13642	Pridinol
DB13643	Loprazolam
DB13644	Methylthiouracil
DB13645	Ethacizine
DB13646	Saruplase
DB13647	Semustine
DB13648	Alcuronium_chloride
DB13649	Proquazone
DB13650	Aloglutamol
DB13651	Lorajmine
DB13652	Bunaftine
DB13653	Lorcainide
DB13654	Montmorillonite
DB13655	Nikethamide
DB13656	Eberconazole
DB13657	Benorilate
DB13658	-
DB13659	Tenonitrozole
DB13660	Propicillin
DB13661	Niridazole
DB13662	Hexapropymate
DB13663	Clofenamide
DB13664	Formocortal
DB13665	Fluanisone
DB13666	Tiemonium_iodide
DB13667	Cefozopran
DB13668	Ipidacrine
DB13669	Morpholine
DB13670	Oxantel
DB13671	Sulbentine
DB13672	Dimethylaminopropionylphenothiazine
DB13673	Bekanamycin
DB13674	-
DB13675	Metahexamide
DB13676	Mosapramine
DB13677	Carboquone
DB13678	Dihexyverine
DB13679	Dexchlorpheniramine
DB13680	-
DB13681	Butalamine
DB13682	Cefpirome
DB13683	Quinisocaine
DB13684	Omoconazole
DB13685	Quingestanol
DB13686	Clometocillin
DB13687	Niaprazine
DB13688	Drisapersen
DB13689	Tacalcitol
DB13690	Vinyl_ether
DB13691	%CE%91-Acetyldigoxin
DB13692	Tretoquinol
DB13693	Sulbenicillin
DB13694	Distigmine
DB13695	Penthienate
DB13696	Bromochlorosalicylanilide
DB13697	Ambazone
DB13698	Siderite
DB13699	Sulfathiourea
DB13700	Protamine
DB13701	Ioglicic_acid
DB13702	Tibezonium_iodide
DB13703	Gepefrine
DB13704	Pristinamycin
DB13705	-
DB13706	Eosin
DB13707	Sodium_tartrate
DB13708	Fenquizone
DB13709	Ciclonicate
DB13710	Metenolone
DB13711	Tritoqualine
DB13712	Dixanthogen
DB13713	Quifenadine
DB13714	Xibornol
DB13715	Dilazep
DB13716	Dibutyl_phthalate
DB13717	Phenothrin
DB13718	-
DB13719	Trolnitrate
DB13720	Diphemanil_metilsulfate
DB13721	Cypermethrin
DB13722	Pirprofen
DB13723	Meldonium
DB13724	Nifuratel
DB13725	Terodiline
DB13726	Sulfaguanidine
DB13727	Azapetine
DB13728	Halometasone
DB13729	Camostat
DB13730	Nifurtoinol
DB13731	Butamirate
DB13732	Meglumine_antimoniate
DB13733	Methylpentynol
DB13734	Biphenylol
DB13735	Guaiacolsulfonate
DB13736	Fenoxazoline
DB13737	Cyclobarbital
DB13738	Camylofin
DB13739	Penamecillin
DB13740	Bemegride
DB13741	Ioglycamic_acid
DB13742	Elcatonin
DB13743	-
DB13744	Piromidic_acid
DB13745	Fazadinium_bromide
DB13746	Bioallethrin
DB13747	Triethanolamine
DB13748	Tidiacic
DB13749	Magnesium_gluconate
DB13750	Obidoxime
DB13751	Glycyrrhizin
DB13752	Tetramethrin
DB13753	Cetiedil
DB13754	Mephenoxalone
DB13755	Iocarmic_acid
DB13756	Peruvoside
DB13757	Epanolol
DB13758	Meclofenoxate
DB13759	Fenpiverinium
DB13760	Niperotidine
DB13761	-
DB13762	-
DB13763	Aurotioprol
DB13764	Monoxerutin
DB13765	Mercury(II)_chloride
DB13766	Lidoflazine
DB13767	Vorozole
DB13768	Domiodol
DB13769	-
DB13770	Vinylbital
DB13771	-
DB13772	Rufloxacin
DB13773	Sulfamethoxypyridazine
DB13774	-
DB13775	Tertatolol
DB13776	Ibacitabine
DB13777	Prenalterol
DB13778	Cefazedone
DB13779	Guanoclor
DB13780	Aluminium_clofibrate
DB13781	Xamoterol
DB13782	Imipraminoxide
DB13783	Acemetacin
DB13784	Dixyrazine
DB13785	Dropropizine
DB13786	Magnesium_orotate
DB13787	Tilidine
DB13788	Chlorbenzoxamine
DB13789	Aluminium_acetotartrate
DB13790	Fipexide
DB13791	Penfluridol
DB13792	Clopamide
DB13793	Vinburnine
DB13794	Dimethoxanate
DB13795	Brodimoprim
DB13796	Dibunate
DB13797	Iodocholesterol
DB13798	Demoxytocin
DB13799	Ethadione
DB13800	-
DB13801	Muzolimine
DB13802	Epomediol
DB13803	Xipamide
DB13804	Benzylthiouracil
DB13805	Reposal
DB13806	Linopirdine
DB13807	Tisopurine
DB13808	Mebhydrolin
DB13809	-
DB13810	Dimemorfan
DB13811	Oblimersen
DB13812	Ambuphylline
DB13813	Iodoform
DB13814	Talampicillin
DB13815	-
DB13816	-
DB13817	Carbromal
DB13818	Bibrocathol
DB13819	Proxazole
DB13820	Oxomemazine
DB13821	Ceftezole
DB13822	Meprotixol
DB13823	Pipemidic_acid
DB13824	Enprostil
DB13825	Fedrilate
DB13826	Etohexadiol
DB13827	-
DB13828	Cyfluthrin
DB13829	Calcium_silicate
DB13830	Copper_usnate
DB13831	Potassium_permanganate
DB13832	Ranimustine
DB13833	Methylatropine
DB13834	Phenylmercuric_borate
DB13835	Caroverine
DB13836	Metampicillin
DB13837	Doxefazepam
DB13838	Noxytiolin
DB13839	Dipyrocetyl
DB13840	Hydroxyethylpromethazine
DB13841	Clopenthixol
DB13842	Etofylline_nicotinate
DB13843	Cloprednol
DB13844	Pipenzolate_bromide
DB13845	Etafenone
DB13846	Pyrrobutamine
DB13847	-
DB13848	Fluorodopa
DB13849	Clofibride
DB13850	Timepidium
DB13851	Artemotil
DB13852	Mefenorex
DB13853	Anethole_trithione
DB13854	Gamma-Linolenic_acid
DB13855	Nifuroxazide
DB13856	Fluclorolone
DB13857	Demegestone
DB13858	Dimazole
DB13860	Imidazole_salicylate
DB13861	Iopentol
DB13862	Magnesium_phosphate
DB13863	-
DB13864	-
DB13865	Dehydroemetine
DB13866	Etynodiol
DB13867	Fluticasone
DB13868	Adefovir
DB13869	-
DB13871	Albendazole
DB13872	Lormetazepam
DB13873	Fenofibrate
DB13874	Enasidenib
DB13875	Harmaline
DB13876	Brofaromine
DB13877	Iniparib
DB13878	Pibrentasvir
DB13879	Glecaprevir
DB13881	Tisagenlecleucel
DB13882	-
DB13883	-
DB13884	-
DB13885	-
DB13886	-
DB13887	-
DB13888	-
DB13889	-
DB13890	-
DB13891	-
DB13892	-
DB13893	-
DB13894	-
DB13895	-
DB13896	Talimogene_laherparepvec
DB13897	-
DB13898	-
DB13899	-
DB13900	-
DB13901	-
DB13902	-
DB13903	-
DB13904	-
DB13905	-
DB13906	-
DB13907	Fusarium_graminearum
DB13908	Amylmetacresol
DB13909	Bismuth_subgallate
DB13910	-
DB13911	Phloxine
DB13912	Coumermycin_A1
DB13913	Belladonna
DB13914	Volixibat
DB13915	Axicabtagene_ciloleucel
DB13916	-
DB13917	Deoxyepinephrine
DB13918	-
DB13919	Candesartan
DB13920	-
DB13921	-
DB13923	Emicizumab
DB13924	Zoster_vaccine
DB13925	-
DB13926	Cenegermin
DB13927	-
DB13928	Semaglutide
DB13929	Relcovaptan
DB13930	-
DB13931	Netarsudil
DB13932	Voretigene_neparvovec
DB13933	-
DB13934	LGD-4033
DB13935	AC-262,536
DB13936	-
DB13937	LGD-3303
DB13938	S-40503
DB13939	RAD140
DB13940	-
DB13941	Piperaquine
DB13943	Testosterone_cypionate
DB13944	Testosterone_enanthate
DB13946	Testosterone_undecanoate
DB13947	Testosterone_enantate_benzilic_acid_hydrazone
DB13948	25CN-NBOH
DB13949	-
DB13950	WIN_55,212-2
DB13951	Dihydrotestosterone_acetate
DB13952	Estradiol_acetate
DB13953	Estradiol_benzoate
DB13954	Estradiol_cypionate
DB13955	Estradiol_dienanthate
DB13956	Estradiol_valerate
DB13957	J147
DB13958	Trestolone_acetate
DB13959	Medium-chain_triglycerides
DB13960	Bronopol
DB13961	Fish_oil
DB13962	Saccharic_acid
DB13963	1,2-Dichlorobenzene
DB13964	Peanut_oil
DB13965	-
DB13966	Isopropyl_myristate
DB13967	Patent_Blue_V
DB13968	-
DB13969	-
DB13970	-
DB13971	Vanadium
DB13972	Methionine
DB13973	Prochymal
DB13974	Passiflora_incarnata
DB13975	Actaea_racemosa
DB13976	Sulesomab
DB13977	Potassium_carbonate
DB13978	-
DB13979	Besilesomab
DB13980	Copper-64
DB13981	Nomegestrol_acetate
DB13982	-
DB13983	-
DB13984	Cyclopropane
DB13985	-
DB13987	-
DB13988	SB-269970
DB13989	Epitizide
DB13990	4-HO-DPT
DB13991	Pipequaline
DB13992	-
DB13993	-
DB13994	-
DB13995	-
DB13996	Magnesium_acetate
DB13997	Baloxavir_marboxil
DB13998	-
DB13999	Moroctocog_alfa
DB14000	Tetraethylene_glycol_dimethyl_ether
DB14001	-
DB14002	Tocopheryl_acetate
DB14003	-
DB14004	Tildrakizumab
DB14005	-
DB14006	Choline
DB14007	Pentetate
DB14008	Hispidulin
DB14009	Medical_cannabis
DB14010	5-MeO-DMT
DB14011	Nabiximols
DB14012	Burosumab
DB14013	SR9009
DB14014	SR9011
DB14015	Sodium_bisulfite
DB14016	-
DB14017	-
DB14018	-
DB14019	-
DB14020	Benzoin
DB14022	Typhoid_vaccine
DB14025	Clinafloxacin
DB14026	Thiosalicylic_acid
DB14027	Taspoglutide
DB14028	Nordazepam
DB14029	Furafylline
DB14030	PZM21
DB14031	Triethylenemelamine
DB14033	-
DB14034	Darglitazone
DB14035	Englitazone
DB14037	-
DB14038	Beta-Sitosterol
DB14039	Erenumab
DB14040	Eptinezumab
DB14041	Fremanezumab
DB14042	Galcanezumab
DB14043	Palmitoylethanolamide
DB14044	Hopantenic_acid
DB14045	Cholesteryl_chloride
DB14046	Dichlorobenzene
DB14048	Sodium_zirconium_cyclosilicate
DB14049	Nitrate
DB14050	Cannabidivarin
DB14051	Malacidin
DB14052	-
DB14054	-
DB14055	-
DB14056	Nigericin
DB14057	Valinomycin
DB14058	-
DB14059	-
DB14060	NS-398
DB14061	Hycanthone
DB14062	-
DB14063	-
DB14064	Emopamil
DB14065	Lomerizine
DB14066	Tetrandrine
DB14067	-
DB14068	-
DB14069	-
DB14070	-
DB14071	Desmethylsertraline
DB14072	-
DB14073	11-Eicosenoic_acid
DB14074	Icaridin
DB14075	Imidazolidinyl_urea
DB14076	IL1A
DB14077	Magnesium_stearate
DB14078	Medronic_acid
DB14079	-
DB14080	-
DB14081	-
DB14082	-
DB14083	Bisphenol_A_diglycidyl_ether
DB14084	Butylparaben
DB14085	Cadmium
DB14086	Catechin
DB14087	-
DB14088	Docosapentaenoic_acid
DB14089	-
DB14090	Methylsulfonylmethane
DB14091	-
DB14092	-
DB14093	-
DB14094	-
DB14096	-
DB14097	-
DB14098	Cobalamin
DB14099	-
DB14100	-
DB14101	Soybean
DB14102	-
DB14103	Methionine_sulfoximine
DB14104	Linoleic_acid
DB14105	-
DB14106	-
DB14107	-
DB14108	-
DB14109	-
DB14110	Butanediol
DB14111	-
DB14112	Vaccinia_immune_globulin
DB14113	-
DB14114	-
DB14115	-
DB14116	-
DB14117	-
DB14119	Phytosphingosine
DB14120	-
DB14121	Parasorbic_acid
DB14122	Cardamomin
DB14123	Menthol
DB14124	Siloxane
DB14125	Benazepril
DB14126	Tenofovir_disoproxil
DB14127	Sacubitrilat
DB14128	Nicotinamide_adenine_dinucleotide
DB14129	Macelignan
DB14130	-
DB14131	-
DB14132	8-Chlorotheophylline
DB14134	Alcohol
DB14135	Hypochlorous_acid
DB14136	-
DB14137	-
DB14138	Silicic_acid
DB14139	-
DB14140	Dipropylene_glycol
DB14141	P-Phenylenediamine
DB14142	-
DB14143	-
DB14144	4-Aminophenol
DB14145	Nepidermin
DB14146	-
DB14148	-
DB14149	-
DB14150	Chloric_acid
DB14151	Phosphorus
DB14152	Ginsenoside
DB14153	Polysorbate
DB14154	Gold
DB14155	-
DB14156	-
DB14157	-
DB14158	Microcrystalline_cellulose
DB14159	-
DB14160	Titanium
DB14161	-
DB14162	Northern_bluefin_tuna
DB14163	Anthoxanthum_odoratum
DB14164	-
DB14165	Culex_pipiens
DB14166	-
DB14167	-
DB14168	-
DB14169	-
DB14170	-
DB14171	Penicillium_glaucum
DB14172	Evernia_prunastri
DB14173	Diazolidinyl_urea
DB14174	-
DB14175	-
DB14176	Paraben
DB14177	Propylparaben
DB14178	-
DB14179	-
DB14180	Nickel(II)_sulfate
DB14181	-
DB14182	Chromate_and_dichromate
DB14183	Geraniol
DB14184	Cinnamaldehyde
DB14185	Aripiprazole_lauroxil
DB14186	Cinnamyl_alcohol
DB14187	Hydroxycitronellal
DB14188	Isoeugenol
DB14189	Ethylenediamine
DB14190	-
DB14191	-
DB14192	-
DB14193	-
DB14194	-
DB14195	N-Isopropyl-N%27-phenyl-1,4-phenylenediamine
DB14196	-
DB14197	Methylchloroisothiazolinone
DB14198	Quaternium-15
DB14199	Methyldibromo_glutaronitrile
DB14200	N-Cyclohexylbenzothiazol-2-sulfenamid
DB14201	-
DB14202	-
DB14203	-
DB14204	-
DB14205	-
DB14206	Cobalt(II)_chloride
DB14207	Fosinopril
DB14208	-
DB14209	-
DB14210	-
DB14211	Technetium_(99mTc)_fanolesomab
DB14212	Methylparaben
DB14213	-
DB14214	-
DB14217	Quinaprilat
DB14218	Telotristat_ethyl
DB14219	-
DB14221	-
DB14222	-
DB14223	Clostridium_botulinum
DB14224	Lactobacillus_reuteri
DB14225	Enterococcus_faecium
DB14226	Lactobacillus_helveticus
DB14227	Technetium-99m
DB14228	Threonic_acid
DB14229	Vaccinium_angustifolium
DB14230	-
DB14231	Quinoline_Yellow_WS
DB14232	-
DB14233	-
DB14234	-
DB14235	Bilberry
DB14236	-
DB14237	-
DB14238	-
DB14239	Echinacea_purpurea
DB14240	Echinacea
DB14241	-
DB14242	Honey
DB14243	-
DB14244	-
DB14245	-
DB14246	-
DB14247	-
DB14248	-
DB14249	-
DB14250	Royal_jelly
DB14251	-
DB14252	Jojoba_oil
DB14253	-
DB14254	-
DB14255	-
DB14256	Centella_asiatica
DB14257	-
DB14258	Elm
DB14259	-
DB14260	-
DB14261	-
DB14262	Pequin_pepper
DB14263	-
DB14264	-
DB14265	-
DB14266	-
DB14267	-
DB14268	-
DB14269	-
DB14270	-
DB14271	-
DB14272	Rosemary
DB14273	-
DB14274	-
DB14275	Boswellia_serrata
DB14276	Turmeric
DB14277	-
DB14278	-
DB14279	-
DB14280	-
DB14281	-
DB14282	-
DB14283	-
DB14284	-
DB14285	-
DB14286	-
DB14287	-
DB14288	-
DB14289	-
DB14290	-
DB14291	Wormwood
DB14292	-
DB14293	-
DB14294	-
DB14295	-
DB14296	-
DB14297	Arnica_montana
DB14298	Gambir
DB14299	-
DB14300	-
DB14301	-
DB14302	-
DB14303	Eleutherococcus_senticosus
DB14304	-
DB14305	-
DB14306	-
DB14307	-
DB14308	-
DB14309	Meadowfoam_seed_oil
DB14310	Argan_oil
DB14311	Shea_butter
DB14312	Liquorice
DB14313	-
DB14314	-
DB14315	-
DB14316	-
DB14317	Pomegranate
DB14318	-
DB14319	-
DB14320	-
DB14321	-
DB14322	Coconut_oil
DB14323	Grape_seed_oil
DB14324	Apricot_oil
DB14325	-
DB14326	Amber
DB14327	Purslane
DB14328	-
DB14329	Sunflower_oil
DB14330	Macadamia_oil
DB14331	-
DB14332	-
DB14333	-
DB14334	-
DB14335	Bergamot_essential_oil
DB14336	-
DB14337	-
DB14338	-
DB14339	Scutellaria_lateriflora
DB14340	-
DB14341	-
DB14342	-
DB14343	-
DB14344	-
DB14345	-
DB14346	-
DB14347	-
DB14348	-
DB14349	-
DB14350	-
DB14351	-
DB14352	-
DB14353	-
DB14354	-
DB14355	-
DB14356	-
DB14357	Chamomile
DB14358	Tribulus_terrestris
DB14359	-
DB14360	Serenoa
DB14361	Bran
DB14362	-
DB14363	-
DB14364	-
DB14365	-
DB14366	-
DB14367	Chondrus_crispus
DB14368	-
DB14369	-
DB14370	-
DB14371	Mangostin
DB14372	-
DB14373	-
DB14374	Pumice
DB14375	Silybum_marianum
DB14376	-
DB14377	Palm_oil
DB14378	-
DB14379	-
DB14382	-
DB14383	-
DB14384	-
DB14385	-
DB14386	-
DB14387	-
DB14388	-
DB14389	-
DB14390	-
DB14391	-
DB14392	-
DB14393	-
DB14394	-
DB14395	-
DB14396	-
DB14397	-
DB14398	-
DB14399	-
DB14400	-
DB14401	-
DB14402	-
DB14403	-
DB14404	-
DB14405	-
DB14406	-
DB14407	-
DB14408	-
DB14409	-
DB14410	-
DB14411	-
DB14412	-
DB14413	-
DB14414	-
DB14415	-
DB14416	-
DB14417	-
DB14418	-
DB14419	-
DB14420	-
DB14421	-
DB14422	-
DB14423	-
DB14424	-
DB14425	-
DB14426	-
DB14427	-
DB14428	-
DB14429	-
DB14430	-
DB14431	-
DB14432	-
DB14433	-
DB14434	-
DB14435	-
DB14436	-
DB14437	-
DB14438	-
DB14439	-
DB14440	-
DB14441	-
DB14442	-
DB14443	-
DB14444	-
DB14445	-
DB14446	-
DB14447	-
DB14449	-
DB14450	-
DB14451	-
DB14452	-
DB14453	-
DB14454	-
DB14455	-
DB14456	-
DB14457	-
DB14458	-
DB14459	-
DB14460	-
DB14461	-
DB14462	-
DB14463	-
DB14464	-
DB14465	-
DB14466	-
DB14467	-
DB14468	-
DB14469	-
DB14470	-
DB14471	-
DB14472	Insulin-like_growth_factor_2
DB14473	-
DB14474	Sorbitan
DB14475	-
DB14476	-
DB14477	-
DB14478	-
DB14479	-
DB14480	Acetylcysteinamide
DB14481	-
DB14482	Sodium_ascorbate
DB14483	Calcium_ascorbate
DB14484	Magnesium_ascorbate
DB14485	Zinc_ascorbate
DB14486	-
DB14487	Zinc_acetate
DB14488	Iron(II)_gluconate
DB14489	Iron_supplement
DB14490	-
DB14491	Iron(II)_fumarate
DB14492	Lugol%27s_iodine
DB14493	-
DB14494	Smithsonite
DB14495	-
DB14496	Sodium_molybdate
DB14497	-
DB14498	Potassium_acetate
DB14499	Potassium_sulfate
DB14500	Potassium
DB14501	-
DB14502	-
DB14503	-
DB14504	-
DB14505	Borax
DB14506	Lithium_hydroxide
DB14507	Lithium_citrate
DB14508	Lithium_succinate
DB14509	Lithium_carbonate
DB14510	-
DB14511	Acetate
DB14512	Mometasone_furoate
DB14513	Magnesium
DB14514	Magnesium_levulinate
DB14515	Magnesium_lactate
DB14516	-
DB14517	Aluminium_phosphate
DB14518	Aluminium_acetate
DB14519	-
DB14520	-
DB14521	-
DB14522	Hydroxide
DB14523	Phosphate
DB14524	-
DB14525	-
DB14526	-
DB14527	Chromium_nitrate
DB14528	-
DB14529	Chromium(III)_nicotinate
DB14530	Chromium(II)_sulfate
DB14531	Carbonate
DB14532	-
DB14533	Zinc_chloride
DB14534	-
DB14535	-
DB14536	-
DB14537	-
DB14538	Hydrocortisone_aceponate
DB14539	Hydrocortisone_acetate
DB14540	Hydrocortisone_butyrate
DB14541	Hydrocortisone_cypionate
DB14542	-
DB14543	Hydrocortisone
DB14544	Hydrocortisone_valerate
DB14545	Hydrocortisone_hemisuccinate
DB14546	Sulfate
DB14547	Chloride
DB14548	-
DB14549	-
DB14550	-
DB14551	-
DB14552	-
DB14553	-
DB14554	-
DB14555	-
DB14556	Peracetic_acid
DB14557	Ethylhexylglycerin
DB14558	-
DB14559	-
DB14560	-
DB14561	-
DB14562	Andexanet_alfa
DB14563	-
DB14564	Kale
DB14565	-
DB14566	Lavender_oil
DB14567	-
DB14568	Ivosidenib
DB14569	Torezolid
DB14570	17%CE%B1-Hydroxyprogesterone
DB14571	-
DB14572	-
DB14573	-
DB14574	Cobalt
DB14575	Eslicarbazepine_acetate
DB14576	-
DB14577	-
DB14578	-
DB14579	-
DB14580	BAN2401
DB14581	-
DB14582	Patisiran
DB14583	Segesterone_acetate
DB14584	Segesterone
DB14585	-
DB14586	-
DB14587	-
DB14588	-
DB14589	-
DB14590	-
DB14591	-
DB14592	-
DB14593	-
DB14594	-
DB14595	-
DB14596	Loteprednol
DB14597	Lanadelumab
DB14598	Sodium_calcium_edetate
DB14599	-
DB14600	Ethylenediaminetetraacetic_acid
DB14601	Barley_malt_syrup
DB14602	-
DB14603	-
DB14604	-
DB14605	-
DB14606	-
DB14607	-
DB14608	-
DB14609	-
DB14610	-
DB14611	-
DB14612	-
DB14613	-
DB14614	-
DB14615	-
DB14616	-
DB14617	-
DB14618	-
DB14619	-
DB14620	-
DB14622	-
DB14623	Acetyl_chloride
DB14624	-
DB14625	-
DB14626	Pregnenolone_acetate
DB14627	-
DB14628	-
DB14629	-
DB14630	-
DB14631	Prednisolone_sodium_phosphate
DB14632	Prednisolone_tebutate
DB14633	Prednisolone
DB14634	Fluprednidene_acetate
DB14635	-
DB14636	-
DB14637	-
DB14638	Diloxanide
DB14639	Boldenone_undecylenate
DB14640	-
DB14641	Estriol_tripropionate
DB14642	Vasopressin
DB14643	Methylprednisolone_aceponate
DB14644	Methylprednisolone
DB14645	Nitrogen_trichloride
DB14646	-
DB14647	Sulfur_chloride
DB14648	-
DB14649	Dexamethasone_acetate
DB14650	-
DB14651	-
DB14652	-
DB14653	-
DB14654	-
DB14655	Drostanolone_propionate
DB14656	Chlorphenesin_carbamate
DB14657	Paramethasone_acetate
DB14658	Chloramphenicol
DB14659	Melengestrol_acetate
DB14660	Trenbolone_acetate
DB14661	-
DB14662	-
DB14663	-
DB14664	-
DB14665	Bornyl_acetate
DB14666	-
DB14667	-
DB14668	Dienestrol_diacetate
DB14669	-
DB14670	-
DB14671	-
DB14672	-
DB14673	-
DB14674	Estramustine_phosphate
DB14675	-
DB14676	-
DB14677	Gestonorone_caproate
DB14678	Norethisterone_enanthate
DB14679	Quingestanol_acetate
DB14680	Combretastatin_A-4
DB14681	Cortisone
DB14682	Dextrorphan
DB14683	-
DB14684	Polycarbophil_calcium
DB14685	-
DB14686	-
DB14687	-
DB14688	-
DB14689	-
DB14690	Ginger
DB14691	Willow
DB14692	-
DB14693	-
DB14694	Liver_(food)
DB14695	-
DB14696	-
DB14697	-
DB14698	-
DB14699	-
DB14700	-
DB14701	-
DB14702	Sodium_metavanadate
DB14703	-
DB14704	Ribitol
DB14705	-
DB14706	-
DB14707	Cemiplimab
DB14708	Chloramine-T
DB14709	Bean
DB14710	Black_carpenter_ant
DB14711	-
DB14712	Elapegademase
DB14713	Inotersen
DB14714	-
DB14715	Cinazepam
DB14716	Clonazolam
DB14717	Nitrazolam
DB14718	Pyrazolam
DB14719	Bentazepam
DB14720	-
DB14721	-
DB14722	-
DB14723	Larotrectinib
DB14724	Emapalumab
DB14725	Cefamandole
DB14726	Dabigatran
DB14727	-
DB14728	-
DB14729	Rebeccamycin
DB14730	Calaspargase_pegol-mknl
DB14731	Tagraxofusp-erzs
DB14732	Queuine
DB14733	Ceftobiprole
DB14734	Cannabigerol
DB14735	Cannabichromene
DB14736	Cannabivarin
DB14737	Cannabinol
DB14738	Turoctocog_alfa
DB14739	-
DB14740	Hyaluronidase
DB14741	Luteinizing_hormone
DB14743	Avenanthramide
DB14744	-
DB14745	-
DB14746	Lauryl_glucoside
DB14747	-
DB14748	-
DB14749	-
DB14750	Cidoxepin
DB14751	Mecasermin_rinfabate
DB14752	Ephedrine
DB14753	Hydroxystilbamidine
DB14754	Solriamfetol
DB14755	-
DB14756	-
DB14757	-
DB14758	Catfish
DB14759	Red_pepper
DB14760	Narlaprevir
DB14761	Remdesivir
DB14762	Risankizumab
DB14763	Cycloguanil
DB14764	-
DB14765	Apatinib
DB14766	-
DB14767	-
DB14768	-
DB14769	-
DB14770	-
DB14771	-
DB14772	-
DB14773	-
DB14774	-
DB14775	-
DB14776	Camrelizumab
DB14777	Murepavadin
DB14778	-
DB14779	-
DB14780	-
DB14781	-
DB14782	-
DB14783	-
DB14784	-
DB14785	-
DB14786	-
DB14787	-
DB14788	-
DB14789	-
DB14790	-
DB14791	-
DB14792	-
DB14793	-
DB14794	-
DB14795	-
DB14796	-
DB14797	-
DB14798	-
DB14799	-
DB14800	-
DB14801	-
DB14802	-
DB14803	-
DB14804	-
DB14805	-
DB14806	-
DB14807	-
DB14808	-
DB14809	ImmunoGen
DB14810	-
DB14811	Isatuximab
DB14812	Procalcitonin
DB14813	-
DB14814	Lanabecestat
DB14815	-
DB14816	-
DB14817	-
DB14818	-
DB14819	-
DB14820	-
DB14821	-
DB14822	SB-649868
DB14823	Balovaptan
DB14824	Icrucumab
DB14825	-
DB14826	-
DB14827	Modotuximab
DB14828	-
DB14829	-
DB14830	-
DB14831	-
DB14832	Polydioxanone
DB14833	-
DB14834	-
DB14835	-
DB14836	Polydextrose
DB14838	-
DB14839	-
DB14840	-
DB14841	Centanafadine
DB14843	-
DB14844	-
DB14845	Filgotinib
DB14846	-
DB14847	-
DB14848	-
DB14849	-
DB14850	Deleobuvir
DB14851	Relatlimab
DB14852	-
DB14853	Myrcludex_B
DB14854	-
DB14855	-
DB14856	PF-05089771
DB14857	-
DB14858	-
DB14859	-
DB14860	-
DB14862	-
DB14864	Brolucizumab
DB14865	-
DB14866	-
DB14867	-
DB14868	-
DB14869	-
DB14870	-
DB14871	-
DB14872	-
DB14873	Enadenotucirev
DB14874	-
DB14875	-
DB14876	-
DB14877	Lintuzumab
DB14878	Liafensine
DB14879	Cefiderocol
DB14880	Uteroglobin
DB14881	Oliceridine
DB14882	-
DB14883	-
DB14884	Imgatuzumab
DB14885	-
DB14886	-
DB14887	-
DB14888	-
DB14889	-
DB14890	-
DB14891	Vobarilizumab
DB14892	Spartalizumab
DB14894	-
DB14895	-
DB14896	-
DB14897	Parsatuzumab
DB14898	-
DB14899	-
DB14900	-
DB14901	Inclisiran
DB14902	-
DB14903	-
DB14904	-
DB14905	Emactuzumab
DB14906	-
DB14907	-
DB14908	Refanezumab
DB14909	Geron_Corporation
DB14910	Mirikizumab
DB14911	-
DB14912	-
DB14913	-
DB14914	-
DB14915	-
DB14916	-
DB14917	-
DB14918	Branaplam
DB14919	-
DB14920	-
DB14921	-
DB14922	Tislelizumab
DB14923	Satavaptan
DB14924	-
DB14925	-
DB14926	-
DB14927	Amylopectin
DB14928	-
DB14929	-
DB14930	-
DB14931	-
DB14932	-
DB14933	Nicotinamide_riboside
DB14934	-
DB14935	-
DB14936	-
DB14937	-
DB14938	-
DB14939	-
DB14940	-
DB14941	-
DB14942	-
DB14943	-
DB14944	-
DB14945	-
DB14946	-
DB14947	Bermekimab
DB14948	-
DB14949	-
DB14950	-
DB14951	Nektar_Therapeutics
DB14952	Pamrevlumab
DB14953	-
DB14954	P110%CE%B1
DB14955	-
DB14956	-
DB14957	-
DB14958	-
DB14959	Opicinumab
DB14960	-
DB14961	Seltorexant
DB14962	Trastuzumab_deruxtecan
DB14963	-
DB14964	Narnatumab
DB14965	-
DB14966	-
DB14967	Margetuximab
DB14968	-
DB14969	GTx-758
DB14970	-
DB14971	Iomazenil
DB14972	Methamidophos
DB14973	-
DB14974	-
DB14975	Voxelotor
DB14976	Relacorilant
DB14977	-
DB14978	-
DB14979	Martinostat
DB14980	-
DB14981	-
DB14982	-
DB14983	Cimlanod
DB14984	-
DB14985	-
DB14986	-
DB14987	-
DB14988	ALK_inhibitor
DB14989	Umbralisib
DB14990	-
DB14991	-
DB14992	-
DB14993	-
DB14995	-
DB14996	Sutimlimab
DB14997	Pateclizumab
DB14998	Olorinab
DB14999	-
DB15000	-
